video_url,caption,states_of_matter,source,complexity,majority_sa,majority_pc
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Bike_leans_against_the_rough_brick_wall._1.mp4,Bike leans against the rough brick wall.,solid_solid,opensora,0,0,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Water_flows_down_a_circular_drain._1.mp4,Water flows down a circular drain.,solid_fluid,opensora,0,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Skateboard_glides_on_the_pavement._1.mp4,Skateboard glides on the pavement.,solid_solid,opensora,0,1,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Milk_blending_seamlessly_into_tea._1.mp4,Milk blending seamlessly into tea.,fluid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_mop_sweeps_soapy_water_over_a_floor._1.mp4,A mop sweeps soapy water over a floor.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_diver_splashing_into_the_pool_water._1.mp4,A diver splashing into the pool water.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Raindrops_cause_ripples_in_pond_water_1.mp4,Raindrops cause ripples in pond water.,fluid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_brush_spreading_glue_on_a_piece_of_paper._1.mp4,A brush spreading glue on a piece of paper.,solid_fluid,opensora,1,0,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Toothpaste_squirting_from_a_tube_onto_a_brush._1.mp4,Toothpaste squirting from a tube onto a brush.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_soap_bar_rinsing_under_a_flow_of_water._1.mp4,A soap bar rinsing under a flow of water.,solid_fluid,opensora,0,0,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Water_drips_from_a_leaky_tap_into_a_sink._1.mp4,Water drips from a leaky tap into a sink.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Refreshing_lemon_juice_combines_with_water_1.mp4,Refreshing lemon juice combines with water.,fluid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_large_log_floats_downstream_in_a_rushing_river._1.mp4,A large log floats downstream in a rushing river.,solid_fluid,opensora,1,1,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Milk_spilling_into_coffee_crate_waves_1.mp4,Milk spilling into coffee crate waves.,fluid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_swimmer_dives_into_a_crystal_clear_lake._1.mp4,A swimmer dives into a crystal clear lake.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Honey_diffusing_into_warm_milk._1.mp4,Honey diffusing into warm milk.,fluid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_tissue_blots_a_tear_from_an_eye._1.mp4,A tissue blots a tear from an eye.,solid_fluid,opensora,1,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Maple_syrup_drizzling_from_a_bottle_onto_pancakes._1.mp4,Maple syrup drizzling from a bottle onto pancakes.,solid_fluid,opensora,0,1,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/An_oar_rows_against_the_calm_water_in_the_lake._1.mp4,An oar rows against the calm water in the lake.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Paint_swirling_in_jar_of_water_1.mp4,Paint swirling in jar of water.,fluid_fluid,opensora,1,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Hand_is_squeezing_the_rubber_ball._1.mp4,Hand is squeezing the rubber ball.,solid_solid,opensora,1,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/An_ice_cream_scooper_cuts_through_creamy_vanilla_ice_cream._1.mp4,An ice cream scooper cuts through creamy vanilla ice cream.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_cookie_is_being_dipped_into_a_cup_of_hot_coffee._1.mp4,A cookie is being dipped into a cup of hot coffee.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Pouring_milk_into_still_tea_1.mp4,Pouring milk into still tea.,fluid_fluid,opensora,1,0,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/A_foot_crushing_an_empty_soda_can._1.mp4,A foot crushing an empty soda can.,solid_solid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Coin_spins_rapidly_on_a_wooden_table._1.mp4,Coin spins rapidly on a wooden table.,solid_solid,opensora,0,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/An_apple_falls_into_a_vat_of_red_wine._1.mp4,An apple falls into a vat of red wine.,solid_fluid,opensora,0,0,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Hands_wring_out_water_from_a_soaked_cloth._1.mp4,Hands wring out water from a soaked cloth.,solid_fluid,opensora,1,1,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Cheese_is_grating_through_the_stainless_steel_grater._1.mp4,Cheese is grating through the stainless steel grater.,solid_solid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Yogurt_merging_with_strawberry_puree._1.mp4,Yogurt merging with strawberry puree.,fluid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_whisk_churns_heavy_cream_into_whipped_cream._1.mp4,A whisk churns heavy cream into whipped cream.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/An_electric_beater_whips_cream_in_a_bowl._1.mp4,An electric beater whips cream in a bowl.,solid_fluid,opensora,1,1,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_wooden_spoon_stirs_a_pot_full_of_hot_soup._1.mp4,A wooden spoon stirs a pot full of hot soup.,solid_fluid,opensora,0,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Metal_pan_banging_against_kitchen_wall._1.mp4,Metal pan banging against kitchen wall.,solid_solid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Water_flows_freely_from_a_fully_turned_faucet._1.mp4,Water flows freely from a fully turned faucet.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Mustard_squirting_out_of_a_plastic_bottle_onto_a_hotdog._1.mp4,Mustard squirting out of a plastic bottle onto a hotdog.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Milk_whirls_in_black_coffee_1.mp4,Milk whirls in black coffee.,fluid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_waterfall_cascades_over_jagged_rocks._1.mp4,A waterfall cascades over jagged rocks.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_leaf_drops_and_floats_on_a_still_pond._1.mp4,A leaf drops and floats on a still pond.,solid_fluid,opensora,0,1,1
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Oil_cascades_into_vinegar_for_vinaigrette_1.mp4,Oil cascades into vinegar for vinaigrette.,fluid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Tying_a_rope_to_a_pole._1.mp4,Tying a rope to a pole.,solid_solid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Soap_washes_grime_off_dirty_hands._1.mp4,Soap washes grime off dirty hands.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Wooden_ladder_leaning_against_the_brick_wall._1.mp4,Wooden ladder leaning against the brick wall.,solid_solid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Hands_wash_meticulously_under_the_flowing_water._1.mp4,Hands wash meticulously under the flowing water.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Cream_swirling_dreamily_into_coffee._1.mp4,Cream swirling dreamily into coffee.,fluid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Whipping_cream_twirls_in_hot_chocolate_1.mp4,Whipping cream twirls in hot chocolate.,fluid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_cup_sits_in_a_sink_full_of_soapy_water._1.mp4,A cup sits in a sink full of soapy water.,solid_fluid,opensora,0,0,1
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Smoothie_accepts_yogurt_into_a_blend_1.mp4,Smoothie accepts yogurt into a blend.,fluid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_luxury_yacht_cruises_across_a_serene_sea._1.mp4,A luxury yacht cruises across a serene sea.,solid_fluid,opensora,0,1,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_baseball_arcs_through_the_air._1.mp4,A baseball arcs through the air.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_bottle_pours_olive_oil_over_a_pan_of_vegetables._1.mp4,A bottle pours olive oil over a pan of vegetables.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_diver_plunges_headlong_into_a_sparkling_pool._1.mp4,A diver plunges headlong into a sparkling pool.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_coffee_pot_pours_a_morning_cup_of_joe._1.mp4,A coffee pot pours a morning cup of joe.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Spatula_flipping_the_burger_on_the_grill._1.mp4,Spatula flipping the burger on the grill.,solid_solid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Whipped_cream_pouring_onto_hot_chocolate._1.mp4,Whipped cream pouring onto hot chocolate.,fluid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Boiled_pasta_water_draining_from_a_strainer._1.mp4,Boiled pasta water draining from a strainer.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_stroller_wheels_through_a_large_puddle._1.mp4,A stroller wheels through a large puddle.,solid_fluid,opensora,0,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_sailboat_sails_across_a_serene_lake._1.mp4,A sailboat sails across a serene lake.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Water_softening_strong_whiskey._1.mp4,Water softening strong whiskey.,fluid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Foot_kicks_water_in_the_swimming_pool._1.mp4,Foot kicks water in the swimming pool.,solid_fluid,opensora,1,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Paint_spraying_out_of_a_spray_can_onto_a_canvas._1.mp4,Paint spraying out of a spray can onto a canvas.,solid_fluid,opensora,0,0,1
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Champagne_mixing_with_fresh_orange_juice._1.mp4,Champagne mixing with fresh orange juice.,fluid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/The_garlic_press_crushes_the_cloves_of_garlic._1.mp4,The garlic press crushes the cloves of garlic.,solid_solid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_shaker_mixes_a_delightful_cocktail_at_the_bar._1.mp4,A shaker mixes a delightful cocktail at the bar.,solid_fluid,opensora,1,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_nacho_chip_is_dipped_into_a_bowl_of_salsa._1.mp4,A nacho chip is dipped into a bowl of salsa.,solid_fluid,opensora,0,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_faucet_drips_water_into_a_sink_due_to_a_leak._1.mp4,A faucet drips water into a sink due to a leak.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_rubber_duck_floats_in_a_bubble_bath._1.mp4,A rubber duck floats in a bubble bath.,solid_fluid,opensora,0,0,1
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Spray_paint_misting_through_the_air._1.mp4,Spray paint misting through the air.,fluid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_toothbrush_scrubs_with_toothpaste_over_teeth._1.mp4,A toothbrush scrubs with toothpaste over teeth.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Scissors_trim_the_paper_to_size._1.mp4,Scissors trim the paper to size.,solid_solid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Oil_floating_atop_crystal_clear_water._1.mp4,Oil floating atop crystal clear water.,fluid_fluid,opensora,0,0,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Water_flows_out_of_a_silver_faucet_into_a_sink._1.mp4,Water flows out of a silver faucet into a sink.,solid_fluid,opensora,0,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_car_gliding_over_a_road_slick_with_rainwater._1.mp4,A car gliding over a road slick with rainwater.,solid_fluid,opensora,0,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/A_bat_swinging_and_hitting_a_baseball._1.mp4,A bat swinging and hitting a baseball.,solid_solid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Plastic_lotion_bottle_nudges_against_bathroom_mirror._1.mp4,Plastic lotion bottle nudges against bathroom mirror.,solid_solid,opensora,0,0,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_shiny_coin_takes_a_dive_into_a_clear_water_fountain._1.mp4,A shiny coin takes a dive into a clear water fountain.,solid_fluid,opensora,1,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_butter_knife_spreading_butter_on_a_slice_of_bread._1.mp4,A butter knife spreading butter on a slice of bread.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_honey_dipper_drizzles_honey_onto_Greek_yogurt._1.mp4,A honey dipper drizzles honey onto Greek yogurt.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_spoon_stirs_a_pot_of_vegetable_soup._1.mp4,A spoon stirs a pot of vegetable soup.,solid_fluid,opensora,1,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Water_gushes_from_a_green_garden_hose._1.mp4,Water gushes from a green garden hose.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Tablecloth_is_draped_over_the_polished_oak_dining_table._1.mp4,Tablecloth is draped over the polished oak dining table.,solid_solid,opensora,0,0,0
"https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_mixer_spins,_thoroughly_blending_the_batter_in_the_bowl._1.mp4","A mixer spins, thoroughly blending the batter in the bowl.",solid_fluid,opensora,1,1,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_brush_dips_into_bright_watercolor_paint._1.mp4,A brush dips into bright watercolor paint.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Microfiber_cloth_rubbing_water_streaks_from_glass._1.mp4,Microfiber cloth rubbing water streaks from glass.,solid_solid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_broom_sweeps_water_off_a_porch._1.mp4,A broom sweeps water off a porch.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_spinning_wheel_sprays_muddy_water._1.mp4,A spinning wheel sprays muddy water.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Block_of_cheese_slides_against_the_metal_cheese_grater._1.mp4,Block of cheese slides against the metal cheese grater.,solid_solid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_stainless-steel_spoon_mixes_plain_yogurt_in_a_bowl._1.mp4,A stainless-steel spoon mixes plain yogurt in a bowl.,solid_fluid,opensora,0,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Water_dripping_from_a_faucet_into_a_sink._1.mp4,Water dripping from a faucet into a sink.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/A_wheel_continually_rolling_along_the_asphalt_road._1.mp4,A wheel continually rolling along the asphalt road.,solid_solid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_whisk_whips_cream_to_a_perfect_fluffy_consistency._1.mp4,A whisk whips cream to a perfect fluffy consistency.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Glass_shatters_on_the_floor._1.mp4,Glass shatters on the floor.,solid_solid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_hefty_stone_sinks_into_the_depths_of_a_pond._1.mp4,A hefty stone sinks into the depths of a pond.,solid_fluid,opensora,0,0,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_pebble_splashes_into_the_serene_pond_water._1.mp4,A pebble splashes into the serene pond water.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Fingers_pop_the_air-filled_bubbles_of_a_bubble_wrap._1.mp4,Fingers pop the air-filled bubbles of a bubble wrap.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Bottle_crashes_onto_concrete_floor._1.mp4,Bottle crashes onto concrete floor.,solid_solid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Water_spraying_from_a_bottle_onto_a_window._1.mp4,Water spraying from a bottle onto a window.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Cymbal_clashing_with_wooden_drumstick._1.mp4,Cymbal clashing with wooden drumstick.,solid_solid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Metal_dustpan_collecting_fine_dust_particles._1.mp4,Metal dustpan collecting fine dust particles.,solid_solid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/A_hot_iron_pressing_over_a_crumpled_shirt._1.mp4,A hot iron pressing over a crumpled shirt.,solid_solid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Pasta_water_draining_through_a_colander._1.mp4,Pasta water draining through a colander.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_coffee_stirrer_swirling_iced_coffee_in_a_glass._1.mp4,A coffee stirrer swirling iced coffee in a glass.,solid_fluid,opensora,1,0,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_spray_bottle_sprays_cleaning_solution_onto_a_countertop._1.mp4,A spray bottle sprays cleaning solution onto a countertop.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Hammer_smacks_the_nail._1.mp4,Hammer smacks the nail.,solid_solid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_straw_sucks_up_a_soft_drink_from_a_glass._1.mp4,A straw sucks up a soft drink from a glass.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_pro_surfer_sails_smoothly_on_the_wave-kissed_waters._1.mp4,A pro surfer sails smoothly on the wave-kissed waters.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_leaf_floating_on_the_stream_water._1.mp4,A leaf floating on the stream water.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/A_sharp_nail_punctures_the_car_tire._1.mp4,A sharp nail punctures the car tire.,solid_solid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/The_cue_strikes_the_pool_ball_sharply._1.mp4,The cue strikes the pool ball sharply.,solid_solid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Book_falls_onto_the_floor._1.mp4,Book falls onto the floor.,solid_solid,opensora,1,0,0
"https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_boat_hovers_next_to_a_dock,_ready_to_be_moored._1.mp4","A boat hovers next to a dock, ready to be moored.",solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_spoon_swirls_inside_a_cup_of_hot_tea._1.mp4,A spoon swirls inside a cup of hot tea.,solid_fluid,opensora,0,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Pickax_chisels_away_at_the_rock._1.mp4,Pickax chisels away at the rock.,solid_solid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Water_pouring_from_a_watering_can_onto_plants._1.mp4,Water pouring from a watering can onto plants.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_solid/Wooden_hand_squeezer_crushing_charcoal._1.mp4,Wooden hand squeezer crushing charcoal.,solid_solid,opensora,1,0,0
"https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_tyre_rolls_through_a_large_puddle,_splashing_water._1.mp4","A tyre rolls through a large puddle, splashing water.",solid_fluid,opensora,1,1,0
"https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/An_ice_cube_drops_into_a_glass_of_whiskey,_creating_a_splash._1.mp4","An ice cube drops into a glass of whiskey, creating a splash.",solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_paintbrush_dipping_into_a_pot_of_paint._1.mp4,A paintbrush dipping into a pot of paint.,solid_fluid,opensora,0,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Hands_rub_luscious_lotion_on_dry_skin._1.mp4,Hands rub luscious lotion on dry skin.,solid_fluid,opensora,1,0,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_toy_duck_floats_on_a_tranquil_neighborhood_pond._1.mp4,A toy duck floats on a tranquil neighborhood pond.,solid_fluid,opensora,0,1,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_brush_dips_into_a_pot_of_opaque_black_ink._1.mp4,A brush dips into a pot of opaque black ink.,solid_fluid,opensora,1,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/An_umbrella_catches_the_drops_of_the_sudden_rainwater._1.mp4,An umbrella catches the drops of the sudden rainwater.,solid_fluid,opensora,0,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_sponge_soaks_up_water_in_a_bath._1.mp4,A sponge soaks up water in a bath.,solid_fluid,opensora,1,0,1
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_toothbrush_brushes_against_toothpaste_on_white_teeth._1.mp4,A toothbrush brushes against toothpaste on white teeth.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_car_drives_through_the_pouring_rain._1.mp4,A car drives through the pouring rain.,solid_fluid,opensora,0,1,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/A_trowel_spreading_cement_on_bricks._1.mp4,A trowel spreading cement on bricks.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/solid_fluid/Water_spraying_from_a_garden_hose_onto_plants._1.mp4,Water spraying from a garden hose onto plants.,solid_fluid,opensora,1,0,0
https://videophysics.s3.amazonaws.com/OpenSora/fluid_fluid/Lemon_juice_drops_splash_into_water_1.mp4,Lemon juice drops splash into water.,fluid_fluid,opensora,0,0,1
https://videophysics.s3.amazonaws.com/zeroscope/solid_solid/A_tower_of_jenga_blocks_teetering_0.mp4,A tower of jenga blocks teetering.,solid_solid,zeroscope,1,0,0
https://videophysics.s3.amazonaws.com/zeroscope/solid_solid/Bottle_topples_off_the_table_0.mp4,Bottle topples off the table.,solid_solid,zeroscope,0,0,0
https://videophysics.s3.amazonaws.com/zeroscope/solid_solid/Door_swings_against_the_polished_door_frame_0.mp4,Door swings against the polished door frame.,solid_solid,zeroscope,0,0,0
https://videophysics.s3.amazonaws.com/zeroscope/solid_solid/A_sharp_razor_shaves_the_facial_hair_close_0.mp4,A sharp razor shaves the facial hair close.,solid_solid,zeroscope,1,0,0
https://videophysics.s3.amazonaws.com/zeroscope/solid_fluid/A_car_drives_through_the_pouring_rain_0.mp4,A car drives through the pouring rain.,solid_fluid,zeroscope,0,1,1
"https://videophysics.s3.amazonaws.com/zeroscope/solid_fluid/A_mixer_spins,_thoroughly_blending_the_batter_in_the_bowl_0.mp4","A mixer spins, thoroughly blending the batter in the bowl.",solid_fluid,zeroscope,1,0,0
https://videophysics.s3.amazonaws.com/zeroscope/solid_solid/Ceramic_mug_stands_on_a_smooth_kitchen_counter_0.mp4,Ceramic mug stands on a smooth kitchen counter.,solid_solid,zeroscope,0,1,1
https://videophysics.s3.amazonaws.com/zeroscope/solid_fluid/A_spray_bottle_sprays_cleaning_solution_onto_a_countertop_0.mp4,A spray bottle sprays cleaning solution onto a countertop.,solid_fluid,zeroscope,0,0,0
https://videophysics.s3.amazonaws.com/zeroscope/solid_solid/Cheese_is_grating_through_the_stainless_steel_grater_0.mp4,Cheese is grating through the stainless steel grater.,solid_solid,zeroscope,1,0,1
https://videophysics.s3.amazonaws.com/zeroscope/fluid_fluid/Milk_colliding_with_piping_hot_black_coffee_0.mp4,Milk colliding with piping hot black coffee.,fluid_fluid,zeroscope,1,1,1
"https://videophysics.s3.amazonaws.com/zeroscope/solid_fluid/An_apple_falls_into_a_vat_of_cider,_sending_up_a_spray_0.mp4","An apple falls into a vat of cider, sending up a spray.",solid_fluid,zeroscope,1,0,0
https://videophysics.s3.amazonaws.com/zeroscope/solid_solid/Brush_strokes_paint_on_canvas_0.mp4,Brush strokes paint on canvas.,solid_solid,zeroscope,1,0,0
https://videophysics.s3.amazonaws.com/zeroscope/solid_solid/Paint_stripper_strips_the_wall_0.mp4,Paint stripper strips the wall.,solid_solid,zeroscope,1,1,1
https://videophysics.s3.amazonaws.com/zeroscope/solid_fluid/A_perfume_bottle_spritzes_fragrance_into_the_air_0.mp4,A perfume bottle spritzes fragrance into the air.,solid_fluid,zeroscope,0,0,1
https://videophysics.s3.amazonaws.com/zeroscope/fluid_fluid/Honey_threading_slowly_into_tea_0.mp4,Honey threading slowly into tea.,fluid_fluid,zeroscope,1,0,0
https://videophysics.s3.amazonaws.com/zeroscope/solid_solid/The_cue_strikes_the_pool_ball_sharply_0.mp4,The cue strikes the pool ball sharply.,solid_solid,zeroscope,0,0,0
https://videophysics.s3.amazonaws.com/zeroscope/solid_solid/Plastic_fidget_spinner_rotating_on_rubber_mat_0.mp4,Plastic fidget spinner rotating on rubber mat.,solid_solid,zeroscope,0,0,0
https://videophysics.s3.amazonaws.com/zeroscope/solid_solid/Tongue_licking_a_popsicle_0.mp4,Tongue licking a popsicle.,solid_solid,zeroscope,0,0,0
https://videophysics.s3.amazonaws.com/zeroscope/fluid_fluid/Milk_blending_into_hot_chocolate_0.mp4,Milk blending into hot chocolate.,fluid_fluid,zeroscope,1,1,0
https://videophysics.s3.amazonaws.com/zeroscope/solid_fluid/A_leaf_floating_on_the_stream_water_0.mp4,A leaf floating on the stream water.,solid_fluid,zeroscope,0,1,0
